ID,Start Node,Stop Node,Label,Diameter (mm),Notes,Length (Scaled) (m),Slope (Calculated) (m/km),Section Type,Manning's n,Flow (m³/h),Velocity (m/s),Capacity (Full Flow) (m³/h),Flow / Capacity (Design) (%),Depth/Rise (%),Is Active?,Population (System Sanitary) (Capita)
12299,MH4346,MH4324,נתוני_קווי_ביוב_אופקים-6592,200,,14.09,9.935,Circle,0.013,(N/A),(N/A),118,(N/A),(N/A),True,(N/A)
12303,MH4043,MH3936,נתוני_קווי_ביוב_אופקים-3922,16,,14.1,39.152,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12309,MH2244,MH2226,נתוני_קווי_ביוב_אופקים-3034,6,,14.11,9.213,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12314,MH218,MH219,נתוני_קווי_ביוב_אופקים-5412,0,,14.12,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12315,MH1719,MH1715,נתוני_קווי_ביוב_אופקים-2639,8,,14.13,7.079,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12317,MH431,MH1609,נתוני_קווי_ביוב_אופקים-4400,40,,14.13,-8084.336,Circle,0.013,(N/A),(N/A),46,(N/A),(N/A),True,(N/A)
12324,MH1721,MH1709,נתוני_קווי_ביוב_אופקים-2779,8,,14.15,21.202,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12328,MH4954,MH4911,נתוני_קווי_ביוב_אופקים-7462,200,,14.17,15.523,Circle,0.013,(N/A),(N/A),147,(N/A),(N/A),True,(N/A)
12335,MH5343,MH754,נתוני_קווי_ביוב_אופקים-7701,0,,14.19,10457.241,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12340,MH4802,MH4707,נתוני_קווי_ביוב_אופקים-3927,35,,14.22,35.805,Circle,0.013,(N/A),(N/A),2,(N/A),(N/A),True,(N/A)
12352,MH3125,MH3111,נתוני_קווי_ביוב_אופקים-786,315,,14.25,6.314,Circle,0.013,(N/A),(N/A),315,(N/A),(N/A),True,(N/A)
12353,MH4877,MH4854,נתוני_קווי_ביוב_אופקים-7559,200,,14.26,9.816,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
12365,MH13,MH14,נתוני_קווי_ביוב_אופקים-79,6,,14.3,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12366,MH1586,MH1585,נתוני_קווי_ביוב_אופקים-71,6,,14.31,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12370,MH230,MH231,נתוני_קווי_ביוב_אופקים-5671,160,,14.32,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
12385,MH1360,MH1349,נתוני_קווי_ביוב_אופקים-5400,6,,14.41,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12391,MH5214,MH5248,נתוני_קווי_ביוב_אופקים-6713,200,,14.44,-13.855,Circle,0.013,(N/A),(N/A),139,(N/A),(N/A),True,(N/A)
12397,MH3291,MH3334,נתוני_קווי_ביוב_אופקים-10717,280,,14.45,-20.064,Circle,0.013,(N/A),(N/A),410,(N/A),(N/A),True,(N/A)
12404,MH5115,MH5094,נתוני_קווי_ביוב_אופקים-7620,200,,14.49,11.73,Circle,0.013,(N/A),(N/A),128,(N/A),(N/A),True,(N/A)
12409,MH3607,MH3566,נתוני_קווי_ביוב_אופקים-771,250,,14.51,21.358,Circle,0.013,(N/A),(N/A),313,(N/A),(N/A),True,(N/A)
12410,MH5715,MH5710,נתוני_קווי_ביוב_אופקים-9215,200,,14.52,13.775,Circle,0.013,(N/A),(N/A),139,(N/A),(N/A),True,(N/A)
12415,MH767,MH817,נתוני_קווי_ביוב_אופקים-16,6,,14.53,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12420,MH5779,MH5778,נתוני_קווי_ביוב_אופקים-9216,200,,14.55,8.245,Circle,0.013,(N/A),(N/A),107,(N/A),(N/A),True,(N/A)
12430,MH5221,MH5202,נתוני_קווי_ביוב_אופקים-7494,200,,14.58,6.857,Circle,0.013,(N/A),(N/A),98,(N/A),(N/A),True,(N/A)
12432,MH4289,MH4329,נתוני_קווי_ביוב_אופקים-949,200,,14.59,-15.765,Circle,0.013,(N/A),(N/A),148,(N/A),(N/A),True,(N/A)
12434,MH5424,MH5419,נתוני_קווי_ביוב_אופקים-4072,16,,14.6,3.631,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12437,MH3506,MH3468,נתוני_קווי_ביוב_אופקים-1700,200,,14.61,17.795,Circle,0.013,(N/A),(N/A),158,(N/A),(N/A),True,(N/A)
12440,MH2806,MH2797,נתוני_קווי_ביוב_אופקים-2046,8,,14.62,8.891,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12441,MH5043,MH5019,נתוני_קווי_ביוב_אופקים-7598,200,,14.62,8.889,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
12444,MH3232,MH3180,נתוני_קווי_ביוב_אופקים-3520,20,,14.64,27.045,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12446,MH1902,MH1887,נתוני_קווי_ביוב_אופקים-9385,200,,14.65,6.144,Circle,0.013,(N/A),(N/A),93,(N/A),(N/A),True,(N/A)
12447,MH4315,MH4225,נתוני_קווי_ביוב_אופקים-7401,200,,14.65,32.761,Circle,0.013,(N/A),(N/A),214,(N/A),(N/A),True,(N/A)
12459,MH3912,MH3704,נתוני_קווי_ביוב_אופקים-3299,16,,14.69,83.885,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12464,MH5592,MH5580,נתוני_קווי_ביוב_אופקים-8722,200,,14.7,17.682,Circle,0.013,(N/A),(N/A),157,(N/A),(N/A),True,(N/A)
12467,MH4781,MH4646,נתוני_קווי_ביוב_אופקים-7449,200,,14.71,50.307,Circle,0.013,(N/A),(N/A),265,(N/A),(N/A),True,(N/A)
12470,MH2811,MH2793,נתוני_קווי_ביוב_אופקים-731,315,,14.73,16.976,Circle,0.013,(N/A),(N/A),517,(N/A),(N/A),True,(N/A)
12473,MH1543,MH2683,נתוני_קווי_ביוב_אופקים-3152,6,,14.73,-8757.201,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12476,MH4000,MH3822,נתוני_קווי_ביוב_אופקים-2143,160,,14.74,66.477,Circle,0.013,(N/A),(N/A),168,(N/A),(N/A),True,(N/A)
12480,MH5213,MH5196,נתוני_קווי_ביוב_אופקים-7323,200,,14.77,8.122,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
12483,MH4832,MH4793,נתוני_קווי_ביוב_אופקים-7375,200,,14.8,15.544,Circle,0.013,(N/A),(N/A),147,(N/A),(N/A),True,(N/A)
12488,MH5656,MH5653,נתוני_קווי_ביוב_אופקים-9113,200,,14.81,8.1,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
12489,MH581,MH1669,נתוני_קווי_ביוב_אופקים-4544,160,,14.83,-7995.835,Circle,0.013,(N/A),(N/A),1841,(N/A),(N/A),True,(N/A)
12493,MH5339,MH5279,נתוני_קווי_ביוב_אופקים-443,200,,14.84,30.315,Circle,0.013,(N/A),(N/A),206,(N/A),(N/A),True,(N/A)
12500,MH4788,MH4739,נתוני_קווי_ביוב_אופקים-9716,200,,14.96,17.377,Circle,0.013,(N/A),(N/A),156,(N/A),(N/A),True,(N/A)
12503,MH3229,MH3202,נתוני_קווי_ביוב_אופקים-5207,160,,14.88,14.116,Circle,0.013,(N/A),(N/A),77,(N/A),(N/A),True,(N/A)
12504,MH631,MH10,נתוני_קווי_ביוב_אופקים-5812,8,,14.88,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12505,MH1478,MH1789,נתוני_קווי_ביוב_אופקים-2532,6,,14.89,-8117.324,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12510,MH3154,MH3125,נתוני_קווי_ביוב_אופקים-782,315,,14.93,18.088,Circle,0.013,(N/A),(N/A),533,(N/A),(N/A),True,(N/A)
12514,MH2928,MH2880,נתוני_קווי_ביוב_אופקים-751,200,,14.93,34.819,Circle,0.013,(N/A),(N/A),220,(N/A),(N/A),True,(N/A)
12523,MH5301,MH5277,נתוני_קווי_ביוב_אופקים-3521,16,,14.96,14.307,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12527,MH2186,MH2508,נתוני_קווי_ביוב_אופקים-10045,0,,17.37,-157.155,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12532,MH3947,MH3833,נתוני_קווי_ביוב_אופקים-3865,16,,14.99,43.494,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12544,MH5453,MH5441,נתוני_קווי_ביוב_אופקים-3273,16,,15.05,4.65,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12549,MH1393,MH606,נתוני_קווי_ביוב_אופקים-5628,6,,15.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12550,MH1842,MH1816,נתוני_קווי_ביוב_אופקים-3775,16,,15.07,14.268,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12559,MH1917,MH1944,נתוני_קווי_ביוב_אופקים-9346,160,,15.1,-19.862,Circle,0.013,(N/A),(N/A),92,(N/A),(N/A),True,(N/A)
12561,MH3903,MH3923,נתוני_קווי_ביוב_אופקים-2073,110,,15.1,-7.946,Circle,0.013,(N/A),(N/A),21,(N/A),(N/A),True,(N/A)
12564,MH5556,MH5538,נתוני_קווי_ביוב_אופקים-5018,200,,15.11,20.516,Circle,0.013,(N/A),(N/A),169,(N/A),(N/A),True,(N/A)
12575,MH3452,MH3431,נתוני_קווי_ביוב_אופקים-7167,255,,15.16,11.21,Circle,0.013,(N/A),(N/A),239,(N/A),(N/A),True,(N/A)
12579,MH1778,MH1721,נתוני_קווי_ביוב_אופקים-2777,160,,15.19,52.016,Circle,0.013,(N/A),(N/A),149,(N/A),(N/A),True,(N/A)
12582,MH2896,MH2867,נתוני_קווי_ביוב_אופקים-1108,200,,15.2,25.001,Circle,0.013,(N/A),(N/A),187,(N/A),(N/A),True,(N/A)
12584,MH2622,MH2606,נתוני_קווי_ביוב_אופקים-8136,200,,15.22,9.201,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
12586,MH1771,MH1759,נתוני_קווי_ביוב_אופקים-2703,160,,15.22,7.229,Circle,0.013,(N/A),(N/A),55,(N/A),(N/A),True,(N/A)
12590,MH1765,MH1776,נתוני_קווי_ביוב_אופקים-2555,6,,15.24,-7.22,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12591,MH2826,MH2806,נתוני_קווי_ביוב_אופקים-2051,8,,15.24,18.373,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12595,MH5357,MH5324,נתוני_קווי_ביוב_אופקים-4132,16,,15.24,19.09,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12608,MH3666,MH3457,נתוני_קווי_ביוב_אופקים-2103,160,,15.29,102.711,Circle,0.013,(N/A),(N/A),209,(N/A),(N/A),True,(N/A)
12609,MH2160,MH2180,נתוני_קווי_ביוב_אופקים-2389,6,,15.29,-8.505,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12614,MH5130,MH5100,נתוני_קווי_ביוב_אופקים-7594,200,,15.3,15.031,Circle,0.013,(N/A),(N/A),145,(N/A),(N/A),True,(N/A)
12615,MH4805,MH4790,נתוני_קווי_ביוב_אופקים-7384,200,,15.31,7.187,Circle,0.013,(N/A),(N/A),100,(N/A),(N/A),True,(N/A)
12617,MH981,MH982,נתוני_קווי_ביוב_אופקים-5697,0,,15.31,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12621,MH3250,MH3111,נתוני_קווי_ביוב_אופקים-761,200,,15.32,72.44,Circle,0.013,(N/A),(N/A),318,(N/A),(N/A),True,(N/A)
12625,MH2819,MH2835,נתוני_קווי_ביוב_אופקים-8320,250,,15.33,-12.395,Circle,0.013,(N/A),(N/A),238,(N/A),(N/A),True,(N/A)
12628,MH384,MH386,נתוני_קווי_ביוב_אופקים-4365,0,,15.34,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12629,MH5576,MH5559,נתוני_קווי_ביוב_אופקים-5084,200,,15.34,25.419,Circle,0.013,(N/A),(N/A),188,(N/A),(N/A),True,(N/A)
12631,MH3098,MH3062,נתוני_קווי_ביוב_אופקים-4427,160,,15.35,19.547,Circle,0.013,(N/A),(N/A),91,(N/A),(N/A),True,(N/A)
12636,MH4508,MH4536,נתוני_קווי_ביוב_אופקים-7214,200,,15.06,-10.624,Circle,0.013,(N/A),(N/A),122,(N/A),(N/A),True,(N/A)
12637,MH3684,MH3659,נתוני_קווי_ביוב_אופקים-10295,0,,15.36,11.719,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12641,MH4428,MH4413,נתוני_קווי_ביוב_אופקים-3572,20,,15.39,5.46,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12642,MH1564,MH1562,נתוני_קווי_ביוב_אופקים-243,0,,15.39,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12649,MH4667,MH4640,נתוני_קווי_ביוב_אופקים-10634,250,,15.43,10.37,Circle,0.013,(N/A),(N/A),218,(N/A),(N/A),True,(N/A)
12650,MH3865,MH3634,נתוני_קווי_ביוב_אופקים-1983,160,,15.43,93.324,Circle,0.013,(N/A),(N/A),199,(N/A),(N/A),True,(N/A)
12651,MH2272,MH2241,נתוני_קווי_ביוב_אופקים-8249,200,,15.43,16.849,Circle,0.013,(N/A),(N/A),153,(N/A),(N/A),True,(N/A)
12653,MH1991,MH375,נתוני_קווי_ביוב_אופקים-3765,16,,15.44,7947.687,Circle,0.013,(N/A),(N/A),4,(N/A),(N/A),True,(N/A)
12655,MH4581,MH4642,נתוני_קווי_ביוב_אופקים-6999,200,,15.44,-21.37,Circle,0.013,(N/A),(N/A),173,(N/A),(N/A),True,(N/A)
12658,MH279,MH1147,נתוני_קווי_ביוב_אופקים-240,0,,15.46,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12660,MH5057,MH4974,נתוני_קווי_ביוב_אופקים-5424,200,,15.47,28.443,Circle,0.013,(N/A),(N/A),199,(N/A),(N/A),True,(N/A)
12666,MH4651,MH4573,נתוני_קווי_ביוב_אופקים-5403,200,,15.49,28.405,Circle,0.013,(N/A),(N/A),199,(N/A),(N/A),True,(N/A)
12668,MH3076,MH2930,נתוני_קווי_ביוב_אופקים-780,160,,15.5,100.667,Circle,0.013,(N/A),(N/A),207,(N/A),(N/A),True,(N/A)
12673,MH3682,MH3576,נתוני_קווי_ביוב_אופקים-4234,6,,15.51,50.422,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12677,MH2554,MH2406,נתוני_קווי_ביוב_אופקים-2346,160,,15.53,77.922,Circle,0.013,(N/A),(N/A),182,(N/A),(N/A),True,(N/A)
12684,MH4983,MH4957,נתוני_קווי_ביוב_אופקים-7428,200,,15.56,9.638,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
12686,MH2071,MH2033,נתוני_קווי_ביוב_אופקים-4193,20,,15.57,27.626,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12687,MH5200,MH300,נתוני_קווי_ביוב_אופקים-3516,10,,15.57,9460.011,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
12688,MH3633,MH3568,נתוני_קווי_ביוב_אופקים-5755,160,,15.58,28.241,Circle,0.013,(N/A),(N/A),109,(N/A),(N/A),True,(N/A)
12689,MH4846,MH4789,נתוני_קווי_ביוב_אופקים-6804,200,,15.58,22.464,Circle,0.013,(N/A),(N/A),177,(N/A),(N/A),True,(N/A)
12691,MH2652,MH2675,נתוני_קווי_ביוב_אופקים-8648,200,,15.58,-17.97,Circle,0.013,(N/A),(N/A),158,(N/A),(N/A),True,(N/A)
12696,MH2433,MH2308,נתוני_קווי_ביוב_אופקים-8287,200,,15.61,73.048,Circle,0.013,(N/A),(N/A),319,(N/A),(N/A),True,(N/A)
12701,MH5369,MH5336,נתוני_קווי_ביוב_אופקים-7516,200,,15.61,19.855,Circle,0.013,(N/A),(N/A),166,(N/A),(N/A),True,(N/A)
12710,MH2263,MH2364,נתוני_קווי_ביוב_אופקים-1369,160,,15.65,-55.608,Circle,0.013,(N/A),(N/A),154,(N/A),(N/A),True,(N/A)
12717,MH4901,MH4844,נתוני_קווי_ביוב_אופקים-10948,250,,15.67,19.144,Circle,0.013,(N/A),(N/A),296,(N/A),(N/A),True,(N/A)
12728,MH4711,MH4687,נתוני_קווי_ביוב_אופקים-7365,200,,15.71,8.911,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
12730,MH3374,MH3387,נתוני_קווי_ביוב_אופקים-1719,160,,15.71,-8.91,Circle,0.013,(N/A),(N/A),61,(N/A),(N/A),True,(N/A)
12732,MH2674,MH2669,נתוני_קווי_ביוב_אופקים-1349,200,,15.72,6.363,Circle,0.013,(N/A),(N/A),94,(N/A),(N/A),True,(N/A)
12734,MH2180,MH2109,נתוני_קווי_ביוב_אופקים-2391,6,,15.73,38.15,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12738,MH1865,MH1847,נתוני_קווי_ביוב_אופקים-3769,35,,15.76,9.964,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
12746,MH4737,MH4701,נתוני_קווי_ביוב_אופקים-7362,200,,15.79,11.403,Circle,0.013,(N/A),(N/A),126,(N/A),(N/A),True,(N/A)
12752,MH4384,MH4339,נתוני_קווי_ביוב_אופקים-6582,200,,15.83,17.69,Circle,0.013,(N/A),(N/A),157,(N/A),(N/A),True,(N/A)
12753,MH3798,MH3777,נתוני_קווי_ביוב_אופקים-3886,16,,15.83,8.97,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12755,MH1467,MH1466,נתוני_קווי_ביוב_אופקים-226,0,,15.83,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12764,MH5187,MH5151,נתוני_קווי_ביוב_אופקים-4041,6,,15.87,16.259,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12766,MH3371,MH3551,נתוני_קווי_ביוב_אופקים-768,160,,15.87,-87.585,Circle,0.013,(N/A),(N/A),193,(N/A),(N/A),True,(N/A)
12773,MH604,MH1190,נתוני_קווי_ביוב_אופקים-199,6,,15.89,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12778,MH2241,MH2224,נתוני_קווי_ביוב_אופקים-8250,200,,15.91,9.429,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
12783,MH3981,MH3871,נתוני_קווי_ביוב_אופקים-1588,160,,15.93,40.179,Circle,0.013,(N/A),(N/A),131,(N/A),(N/A),True,(N/A)
12786,MH1743,MH1715,נתוני_קווי_ביוב_אופקים-2638,4,,15.95,33.858,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12802,MH1730,MH1725,נתוני_קווי_ביוב_אופקים-2632,8,,16.01,6.872,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12805,MH4122,MH4068,נתוני_קווי_ביוב_אופקים-1496,160,,15.99,18.131,Circle,0.013,(N/A),(N/A),88,(N/A),(N/A),True,(N/A)
12824,MH4490,MH4462,נתוני_קווי_ביוב_אופקים-6125,200,,16.09,11.19,Circle,0.013,(N/A),(N/A),125,(N/A),(N/A),True,(N/A)
12826,MH4140,MH4068,נתוני_קווי_ביוב_אופקים-1493,160,,16.07,23.03,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
12827,MH2326,MH2304,נתוני_קווי_ביוב_אופקים-3082,160,,16.09,12.431,Circle,0.013,(N/A),(N/A),73,(N/A),(N/A),True,(N/A)
12830,MH2625,MH2621,נתוני_קווי_ביוב_אופקים-2905,160,,16.1,3.107,Circle,0.013,(N/A),(N/A),36,(N/A),(N/A),True,(N/A)
12831,MH2398,MH2152,נתוני_קווי_ביוב_אופקים-8151,200,,16.1,123.615,Circle,0.013,(N/A),(N/A),415,(N/A),(N/A),True,(N/A)
12835,MH2981,MH2971,נתוני_קווי_ביוב_אופקים-1316,160,,16.1,12.42,Circle,0.013,(N/A),(N/A),73,(N/A),(N/A),True,(N/A)
12836,MH5181,MH5065,נתוני_קווי_ביוב_אופקים-9708,200,,16.1,49.054,Circle,0.013,(N/A),(N/A),262,(N/A),(N/A),True,(N/A)
12837,MH1477,MH27,נתוני_קווי_ביוב_אופקים-3171,10,,16.11,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12838,MH25,MH24,נתוני_קווי_ביוב_אופקים-34,6,,16.11,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12846,MH2921,MH2884,נתוני_קווי_ביוב_אופקים-8761,200,,16.16,25.366,Circle,0.013,(N/A),(N/A),188,(N/A),(N/A),True,(N/A)
12856,MH2461,MH2499,נתוני_קווי_ביוב_אופקים-8279,200,,16.21,-16.042,Circle,0.013,(N/A),(N/A),150,(N/A),(N/A),True,(N/A)
12857,MH5787,MH5789,נתוני_קווי_ביוב_אופקים-9249,200,,16.21,-14.801,Circle,0.013,(N/A),(N/A),144,(N/A),(N/A),True,(N/A)
12864,MH4386,MH4338,נתוני_קווי_ביוב_אופקים-7082,200,,16.28,17.817,Circle,0.013,(N/A),(N/A),158,(N/A),(N/A),True,(N/A)
12871,MH2499,MH2521,נתוני_קווי_ביוב_אופקים-8280,200,,16.31,-11.037,Circle,0.013,(N/A),(N/A),124,(N/A),(N/A),True,(N/A)
12878,MH3587,MH3557,נתוני_קווי_ביוב_אופקים-2107,200,,16.34,15.914,Circle,0.013,(N/A),(N/A),149,(N/A),(N/A),True,(N/A)
12879,MH976,MH1215,נתוני_קווי_ביוב_אופקים-5246,0,,16.34,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12881,MH4427,MH4393,נתוני_קווי_ביוב_אופקים-4052,160,,16.34,15.296,Circle,0.013,(N/A),(N/A),81,(N/A),(N/A),True,(N/A)
12882,MH5418,MH5404,נתוני_קווי_ביוב_אופקים-4078,20,,16.35,7.219,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12883,MH5569,MH5561,נתוני_קווי_ביוב_אופקים-9159,200,,16.35,9.786,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
12887,MH329,MH330,נתוני_קווי_ביוב_אופקים-5562,0,,16.38,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12890,MH5241,MH5113,נתוני_קווי_ביוב_אופקים-9707,200,,16.39,51.852,Circle,0.013,(N/A),(N/A),269,(N/A),(N/A),True,(N/A)
12891,MH777,MH4026,נתוני_קווי_ביוב_אופקים-7860,110,,16.39,-8554.567,Circle,0.013,(N/A),(N/A),701,(N/A),(N/A),True,(N/A)
12894,MH4248,MH4228,נתוני_קווי_ביוב_אופקים-7013,200,,16.41,7.924,Circle,0.013,(N/A),(N/A),105,(N/A),(N/A),True,(N/A)
12895,MH4008,MH3975,נתוני_קווי_ביוב_אופקים-3889,20,,16.42,10.291,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12901,MH1121,MH1124,נתוני_קווי_ביוב_אופקים-4707,6,,16.46,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12902,MH2976,MH2982,נתוני_קווי_ביוב_אופקים-10155,315,,16.47,-7.893,Circle,0.013,(N/A),(N/A),352,(N/A),(N/A),True,(N/A)
12907,MH4713,MH4681,נתוני_קווי_ביוב_אופקים-7250,200,,16.49,10.31,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
12909,MH1561,MH1562,נתוני_קווי_ביוב_אופקים-5036,0,,16.49,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12915,MH1153,MH2772,נתוני_קווי_ביוב_אופקים-1404,200,,16.52,-7879.421,Circle,0.013,(N/A),(N/A),3314,(N/A),(N/A),True,(N/A)
12916,MH5321,MH5333,נתוני_קווי_ביוב_אופקים-7453,200,,16.52,-4.238,Circle,0.013,(N/A),(N/A),77,(N/A),(N/A),True,(N/A)
12922,MH5288,MH5228,נתוני_קווי_ביוב_אופקים-878,160,,16.56,28.986,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
12930,MH3794,MH3769,נתוני_קווי_ביוב_אופקים-1053,200,,16.6,10.242,Circle,0.013,(N/A),(N/A),119,(N/A),(N/A),True,(N/A)
12935,MH3112,MH3102,נתוני_קווי_ביוב_אופקים-1194,160,,16.6,7.829,Circle,0.013,(N/A),(N/A),58,(N/A),(N/A),True,(N/A)
12937,MH2146,MH2174,נתוני_קווי_ביוב_אופקים-8328,200,,16.62,-10.831,Circle,0.013,(N/A),(N/A),123,(N/A),(N/A),True,(N/A)
12939,MH1900,MH1869,נתוני_קווי_ביוב_אופקים-2676,160,,16.63,14.431,Circle,0.013,(N/A),(N/A),78,(N/A),(N/A),True,(N/A)
12942,MH3494,MH3469,נתוני_קווי_ביוב_אופקים-1772,160,,16.64,12.019,Circle,0.013,(N/A),(N/A),71,(N/A),(N/A),True,(N/A)
12949,MH2020,MH2018,נתוני_קווי_ביוב_אופקים-2931,160,,16.68,2.398,Circle,0.013,(N/A),(N/A),32,(N/A),(N/A),True,(N/A)
12951,MH5522,MH5478,נתוני_קווי_ביוב_אופקים-6807,200,,16.68,38.366,Circle,0.013,(N/A),(N/A),231,(N/A),(N/A),True,(N/A)
12953,MH3616,MH3583,נתוני_קווי_ביוב_אופקים-3964,20,,16.69,13.903,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12954,MH2861,MH2819,נתוני_קווי_ביוב_אופקים-7671,0,,15.51,34.499,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12956,MH2075,MH2061,נתוני_קווי_ביוב_אופקים-9376,200,,16.71,8.38,Circle,0.013,(N/A),(N/A),108,(N/A),(N/A),True,(N/A)
12957,MH2148,MH2165,נתוני_קווי_ביוב_אופקים-10485,160,,54.46,-2.387,Circle,0.013,(N/A),(N/A),32,(N/A),(N/A),True,(N/A)
12961,MH481,MH2938,נתוני_קווי_ביוב_אופקים-12,0,,16.71,-7908.786,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12964,MH1754,MH1751,נתוני_קווי_ביוב_אופקים-2520,8,,16.72,1.794,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12969,MH4470,MH4255,נתוני_קווי_ביוב_אופקים-2147,110,,16.74,86.607,Circle,0.013,(N/A),(N/A),71,(N/A),(N/A),True,(N/A)
12971,MH757,MH349,נתוני_קווי_ביוב_אופקים-5673,0,,16.75,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
12974,MH14,MH629,נתוני_קווי_ביוב_אופקים-5810,6,,16.77,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
